run_id,stage,wave,arch,encoder,class_weights,n_images,train_pct,val_pct,seed,augmentation,checkpoint_metric,best_epoch,epochs_completed,early_stopped,best_val_loss,dice_macro,dice_axon,dice_myelin,dice_bg,iou_macro,iou_axon,iou_myelin,iou_bg,precision_macro,precision_axon,precision_myelin,precision_bg,recall_macro,recall_axon,recall_myelin,recall_bg,hd95_macro,hd95_myelin_axon,hd95_axon,hd95_myelin,hd95_bg,train_stems,val_stems,model_path,result_path
sw__manet__densenet121__cw4_1_1__80_20__seed5,sweep,1,manet,densenet121,"[4.0, 1.0, 1.0]",30,80,20,5,False,val_loss,23,63,True,0.1381,0.8916,0.836,0.7301,0.9304,0.8083,0.7487,0.6078,0.8734,0.9032,0.8517,0.8036,0.9093,0.8821,0.8434,0.7035,0.9554,12.4911,15.0304,16.5314,13.5294,7.4125,[],[],/lustre/home/mazurm/deepaxon/analysis/models/sw/sw__manet__densenet121__cw4_1_1__80_20__seed5.pt,/lustre/home/mazurm/deepaxon/analysis/results/sw/sw__manet__densenet121__cw4_1_1__80_20__seed5/result.json
sw__manet__densenet121__cw4_1_1__93_7__seed1,sweep,1,manet,densenet121,"[4.0, 1.0, 1.0]",30,93,7,1,False,val_loss,23,63,True,0.0832,0.9107,0.8928,0.8126,0.954,0.8391,0.8109,0.6914,0.9137,0.9188,0.9035,0.8194,0.9364,0.9035,0.8846,0.8164,0.9741,7.9374,9.0255,10.4071,7.6439,5.7611,[],[],/lustre/home/mazurm/deepaxon/analysis/models/sw/sw__manet__densenet121__cw4_1_1__93_7__seed1.pt,/lustre/home/mazurm/deepaxon/analysis/results/sw/sw__manet__densenet121__cw4_1_1__93_7__seed1/result.json
sw__manet__densenet121__cw4_1_1__93_7__seed2,sweep,1,manet,densenet121,"[4.0, 1.0, 1.0]",30,93,7,2,False,val_loss,12,52,True,0.1259,0.8816,0.7568,0.6409,0.9435,0.7931,0.6609,0.5313,0.894,0.9087,0.8004,0.8025,0.9156,0.8612,0.7342,0.5797,0.9744,23.0598,27.4714,28.7146,26.2282,14.2366,[],[],/lustre/home/mazurm/deepaxon/analysis/models/sw/sw__manet__densenet121__cw4_1_1__93_7__seed2.pt,/lustre/home/mazurm/deepaxon/analysis/results/sw/sw__manet__densenet121__cw4_1_1__93_7__seed2/result.json
sw__manet__densenet121__cw4_1_1__93_7__seed3,sweep,1,manet,densenet121,"[4.0, 1.0, 1.0]",30,93,7,3,False,val_loss,20,60,True,0.136,0.8749,0.7333,0.6324,0.9371,0.7829,0.6449,0.5204,0.883,0.8842,0.7977,0.6909,0.9432,0.8665,0.7415,0.6749,0.9354,23.0224,28.6541,30.4124,26.8958,11.7589,[],[],/lustre/home/mazurm/deepaxon/analysis/models/sw/sw__manet__densenet121__cw4_1_1__93_7__seed3.pt,/lustre/home/mazurm/deepaxon/analysis/results/sw/sw__manet__densenet121__cw4_1_1__93_7__seed3/result.json
sw__manet__densenet121__cw4_1_1__93_7__seed4,sweep,1,manet,densenet121,"[4.0, 1.0, 1.0]",30,93,7,4,False,val_loss,14,54,True,0.1063,0.9058,0.8826,0.7734,0.9281,0.8307,0.7997,0.6483,0.8679,0.9175,0.8851,0.8547,0.891,0.897,0.8826,0.7137,0.9707,7.4062,8.3189,9.2893,7.3485,5.5809,[],[],/lustre/home/mazurm/deepaxon/analysis/models/sw/sw__manet__densenet121__cw4_1_1__93_7__seed4.pt,/lustre/home/mazurm/deepaxon/analysis/results/sw/sw__manet__densenet121__cw4_1_1__93_7__seed4/result.json
sw__manet__densenet121__cw4_1_1__93_7__seed5,sweep,1,manet,densenet121,"[4.0, 1.0, 1.0]",30,93,7,5,False,val_loss,7,47,True,0.1512,0.858,0.6332,0.5119,0.91,0.757,0.5664,0.4281,0.8372,0.9163,0.7966,0.8265,0.8414,0.8266,0.6631,0.4958,0.9939,47.4229,58.5623,60.4219,56.7027,25.1441,[],[],/lustre/home/mazurm/deepaxon/analysis/models/sw/sw__manet__densenet121__cw4_1_1__93_7__seed5.pt,/lustre/home/mazurm/deepaxon/analysis/results/sw/sw__manet__densenet121__cw4_1_1__93_7__seed5/result.json
sw__manet__densenet169__cw1_1_1__67_33__seed1,sweep,1,manet,densenet169,"[1.0, 1.0, 1.0]",30,67,33,1,False,val_loss,34,74,True,0.1522,0.9128,0.8231,0.7539,0.9434,0.8424,0.7501,0.6462,0.8963,0.917,0.8213,0.7877,0.9293,0.9093,0.8952,0.7961,0.9599,10.3159,12.2405,13.6432,10.8378,6.4666,[],[],/lustre/home/mazurm/deepaxon/analysis/models/sw/sw__manet__densenet169__cw1_1_1__67_33__seed1.pt,/lustre/home/mazurm/deepaxon/analysis/results/sw/sw__manet__densenet169__cw1_1_1__67_33__seed1/result.json
sw__manet__densenet169__cw1_1_1__67_33__seed2,sweep,1,manet,densenet169,"[1.0, 1.0, 1.0]",30,67,33,2,False,val_loss,35,75,True,0.1571,0.9134,0.8826,0.7931,0.9492,0.8432,0.805,0.6804,0.9051,0.9102,0.8869,0.785,0.9584,0.9169,0.8846,0.8283,0.9417,11.2379,13.1989,14.5385,11.8592,7.3161,[],[],/lustre/home/mazurm/deepaxon/analysis/models/sw/sw__manet__densenet169__cw1_1_1__67_33__seed2.pt,/lustre/home/mazurm/deepaxon/analysis/results/sw/sw__manet__densenet169__cw1_1_1__67_33__seed2/result.json
sw__manet__densenet169__cw1_1_1__67_33__seed3,sweep,1,manet,densenet169,"[1.0, 1.0, 1.0]",30,67,33,3,False,val_loss,15,55,True,0.2477,0.8824,0.7558,0.667,0.919,0.793,0.6809,0.5695,0.8553,0.8912,0.813,0.7562,0.914,0.8745,0.7817,0.6999,0.9286,18.8359,22.3034,22.9797,21.6271,11.9009,[],[],/lustre/home/mazurm/deepaxon/analysis/models/sw/sw__manet__densenet169__cw1_1_1__67_33__seed3.pt,/lustre/home/mazurm/deepaxon/analysis/results/sw/sw__manet__densenet169__cw1_1_1__67_33__seed3/result.json
sw__manet__densenet169__cw1_1_1__67_33__seed4,sweep,1,manet,densenet169,"[1.0, 1.0, 1.0]",30,67,33,4,False,val_loss,54,94,True,0.1744,0.905,0.8948,0.8184,0.9284,0.8288,0.8146,0.7,0.8699,0.9052,0.8852,0.8284,0.9223,0.905,0.9072,0.8182,0.937,8.0056,8.9808,10.4011,7.5604,6.0553,[],[],/lustre/home/mazurm/deepaxon/analysis/models/sw/sw__manet__densenet169__cw1_1_1__67_33__seed4.pt,/lustre/home/mazurm/deepaxon/analysis/results/sw/sw__manet__densenet169__cw1_1_1__67_33__seed4/result.json
sw__manet__densenet169__cw1_1_1__67_33__seed5,sweep,1,manet,densenet169,"[1.0, 1.0, 1.0]",30,67,33,5,False,val_loss,22,62,True,0.1898,0.8972,0.8457,0.7564,0.9385,0.817,0.7615,0.6375,0.8871,0.9064,0.8675,0.8143,0.9248,0.8893,0.851,0.741,0.9556,12.3849,14.2402,15.2803,13.2002,8.6741,[],[],/lustre/home/mazurm/deepaxon/analysis/models/sw/sw__manet__densenet169__cw1_1_1__67_33__seed5.pt,/lustre/home/mazurm/deepaxon/analysis/results/sw/sw__manet__densenet169__cw1_1_1__67_33__seed5/result.json
sw__manet__densenet169__cw1_1_1__80_20__seed1,sweep,1,manet,densenet169,"[1.0, 1.0, 1.0]",30,80,20,1,False,val_loss,16,56,True,0.1277,0.9238,0.7938,0.7074,0.9579,0.8612,0.7318,0.6098,0.9207,0.9288,0.7829,0.7497,0.9455,0.9197,0.9064,0.7908,0.9727,13.1237,15.7727,14.9701,16.5753,7.8258,[],[],/lustre/home/mazurm/deepaxon/analysis/models/sw/sw__manet__densenet169__cw1_1_1__80_20__seed1.pt,/lustre/home/mazurm/deepaxon/analysis/results/sw/sw__manet__densenet169__cw1_1_1__80_20__seed1/result.json
sw__manet__densenet169__cw1_1_1__80_20__seed2,sweep,1,manet,densenet169,"[1.0, 1.0, 1.0]",30,80,20,2,False,val_loss,33,73,True,0.1585,0.907,0.8654,0.7624,0.9529,0.8335,0.7822,0.6431,0.9111,0.9019,0.8744,0.7462,0.9686,0.913,0.8622,0.8016,0.9388,13.4177,15.599,16.5006,14.6974,9.0552,[],[],/lustre/home/mazurm/deepaxon/analysis/models/sw/sw__manet__densenet169__cw1_1_1__80_20__seed2.pt,/lustre/home/mazurm/deepaxon/analysis/results/sw/sw__manet__densenet169__cw1_1_1__80_20__seed2/result.json
sw__manet__densenet169__cw1_1_1__80_20__seed3,sweep,1,manet,densenet169,"[1.0, 1.0, 1.0]",30,80,20,3,False,val_loss,11,51,True,0.1911,0.8997,0.7601,0.6922,0.9388,0.8207,0.6929,0.6015,0.8877,0.898,0.8173,0.7126,0.9565,0.9025,0.8223,0.7929,0.9241,16.1043,19.6369,19.0316,20.2423,9.039,[],[],/lustre/home/mazurm/deepaxon/analysis/models/sw/sw__manet__densenet169__cw1_1_1__80_20__seed3.pt,/lustre/home/mazurm/deepaxon/analysis/results/sw/sw__manet__densenet169__cw1_1_1__80_20__seed3/result.json
sw__manet__densenet169__cw1_1_1__80_20__seed4,sweep,1,manet,densenet169,"[1.0, 1.0, 1.0]",30,80,20,4,False,val_loss,18,58,True,0.1706,0.9117,0.8949,0.8251,0.939,0.8402,0.816,0.7102,0.8879,0.9133,0.893,0.8492,0.9346,0.9104,0.8991,0.8064,0.9444,6.5017,7.3794,8.2717,6.487,4.7464,[],[],/lustre/home/mazurm/deepaxon/analysis/models/sw/sw__manet__densenet169__cw1_1_1__80_20__seed4.pt,/lustre/home/mazurm/deepaxon/analysis/results/sw/sw__manet__densenet169__cw1_1_1__80_20__seed4/result.json
sw__manet__densenet169__cw1_1_1__80_20__seed5,sweep,1,manet,densenet169,"[1.0, 1.0, 1.0]",30,80,20,5,False,val_loss,10,50,True,0.2154,0.8916,0.808,0.7172,0.9302,0.8079,0.7276,0.6048,0.873,0.9075,0.8688,0.8033,0.9055,0.8782,0.7991,0.706,0.9593,16.6784,19.4282,21.1159,17.7405,11.1788,[],[],/lustre/home/mazurm/deepaxon/analysis/models/sw/sw__manet__densenet169__cw1_1_1__80_20__seed5.pt,/lustre/home/mazurm/deepaxon/analysis/results/sw/sw__manet__densenet169__cw1_1_1__80_20__seed5/result.json
sw__manet__densenet169__cw1_1_1__93_7__seed1,sweep,1,manet,densenet169,"[1.0, 1.0, 1.0]",30,93,7,1,False,val_loss,27,67,True,0.1194,0.9163,0.893,0.8179,0.9594,0.8481,0.8112,0.7013,0.9229,0.9184,0.8952,0.8057,0.9509,0.9144,0.8927,0.8414,0.9692,8.9121,10.1543,11.8092,8.4994,6.4276,[],[],/lustre/home/mazurm/deepaxon/analysis/models/sw/sw__manet__densenet169__cw1_1_1__93_7__seed1.pt,/lustre/home/mazurm/deepaxon/analysis/results/sw/sw__manet__densenet169__cw1_1_1__93_7__seed1/result.json
sw__manet__densenet169__cw1_1_1__93_7__seed2,sweep,1,manet,densenet169,"[1.0, 1.0, 1.0]",30,93,7,2,False,val_loss,19,59,True,0.2093,0.8729,0.7734,0.6603,0.9275,0.7792,0.6713,0.5345,0.8658,0.8752,0.7915,0.7177,0.9442,0.871,0.765,0.6588,0.9156,21.3089,25.1554,26.3804,23.9303,13.616,[],[],/lustre/home/mazurm/deepaxon/analysis/models/sw/sw__manet__densenet169__cw1_1_1__93_7__seed2.pt,/lustre/home/mazurm/deepaxon/analysis/results/sw/sw__manet__densenet169__cw1_1_1__93_7__seed2/result.json
sw__manet__densenet169__cw1_1_1__93_7__seed3,sweep,1,manet,densenet169,"[1.0, 1.0, 1.0]",30,93,7,3,False,val_loss,6,46,True,0.2066,0.8272,0.7007,0.5998,0.9024,0.7095,0.6084,0.4852,0.832,0.8135,0.7458,0.6227,0.9443,0.843,0.7415,0.6897,0.8806,26.5911,30.4745,31.3102,29.6388,18.8244,[],[],/lustre/home/mazurm/deepaxon/analysis/models/sw/sw__manet__densenet169__cw1_1_1__93_7__seed3.pt,/lustre/home/mazurm/deepaxon/analysis/results/sw/sw__manet__densenet169__cw1_1_1__93_7__seed3/result.json
sw__manet__densenet169__cw1_1_1__93_7__seed4,sweep,1,manet,densenet169,"[1.0, 1.0, 1.0]",30,93,7,4,False,val_loss,19,59,True,0.1457,0.9155,0.8819,0.8139,0.9339,0.8459,0.7983,0.6991,0.8776,0.916,0.8785,0.8261,0.9414,0.9149,0.889,0.8074,0.9287,7.8607,8.7439,9.9466,7.5413,6.0943,[],[],/lustre/home/mazurm/deepaxon/analysis/models/sw/sw__manet__densenet169__cw1_1_1__93_7__seed4.pt,/lustre/home/mazurm/deepaxon/analysis/results/sw/sw__manet__densenet169__cw1_1_1__93_7__seed4/result.json
sw__manet__densenet169__cw1_1_1__93_7__seed5,sweep,1,manet,densenet169,"[1.0, 1.0, 1.0]",30,93,7,5,False,val_loss,7,47,True,0.2362,0.8706,0.7167,0.5664,0.9191,0.7756,0.638,0.4689,0.8521,0.9098,0.8205,0.7732,0.8631,0.8475,0.7094,0.5469,0.9851,33.0776,39.8278,39.7987,39.8569,19.5772,[],[],/lustre/home/mazurm/deepaxon/analysis/models/sw/sw__manet__densenet169__cw1_1_1__93_7__seed5.pt,/lustre/home/mazurm/deepaxon/analysis/results/sw/sw__manet__densenet169__cw1_1_1__93_7__seed5/result.json
sw__manet__densenet169__cw1_1_2__67_33__seed1,sweep,1,manet,densenet169,"[1.0, 1.0, 2.0]",30,67,33,1,False,val_loss,39,79,True,0.1563,0.9089,0.8252,0.7494,0.9432,0.8362,0.7505,0.6382,0.8961,0.914,0.7965,0.8139,0.9268,0.9067,0.9163,0.7602,0.9624,10.9275,13.3103,14.4044,12.2162,6.162,[],[],/lustre/home/mazurm/deepaxon/analysis/models/sw/sw__manet__densenet169__cw1_1_2__67_33__seed1.pt,/lustre/home/mazurm/deepaxon/analysis/results/sw/sw__manet__densenet169__cw1_1_2__67_33__seed1/result.json
sw__manet__densenet169__cw1_1_2__67_33__seed2,sweep,1,manet,densenet169,"[1.0, 1.0, 2.0]",30,67,33,2,False,val_loss,34,74,True,0.1621,0.9093,0.8776,0.7872,0.9478,0.8366,0.7987,0.6698,0.9025,0.9041,0.8733,0.7747,0.96,0.9149,0.8879,0.8249,0.9376,10.8201,12.6745,13.8121,11.5369,7.1112,[],[],/lustre/home/mazurm/deepaxon/analysis/models/sw/sw__manet__densenet169__cw1_1_2__67_33__seed2.pt,/lustre/home/mazurm/deepaxon/analysis/results/sw/sw__manet__densenet169__cw1_1_2__67_33__seed2/result.json
sw__manet__densenet169__cw1_1_2__67_33__seed3,sweep,1,manet,densenet169,"[1.0, 1.0, 2.0]",30,67,33,3,False,val_loss,42,82,True,0.2552,0.8869,0.7642,0.6747,0.9245,0.8004,0.6917,0.5811,0.8644,0.8994,0.8255,0.794,0.9114,0.8759,0.7851,0.69,0.9424,19.121,23.1841,23.7694,22.5988,10.9949,[],[],/lustre/home/mazurm/deepaxon/analysis/models/sw/sw__manet__densenet169__cw1_1_2__67_33__seed3.pt,/lustre/home/mazurm/deepaxon/analysis/results/sw/sw__manet__densenet169__cw1_1_2__67_33__seed3/result.json
sw__manet__densenet169__cw1_1_2__67_33__seed4,sweep,1,manet,densenet169,"[1.0, 1.0, 2.0]",30,67,33,4,False,val_loss,15,55,True,0.1761,0.8993,0.8856,0.8125,0.9217,0.8193,0.8006,0.6909,0.8585,0.896,0.8742,0.7912,0.9285,0.9027,0.9003,0.8452,0.9176,9.2169,10.3778,12.2231,8.5324,6.8951,[],[],/lustre/home/mazurm/deepaxon/analysis/models/sw/sw__manet__densenet169__cw1_1_2__67_33__seed4.pt,/lustre/home/mazurm/deepaxon/analysis/results/sw/sw__manet__densenet169__cw1_1_2__67_33__seed4/result.json
sw__manet__densenet169__cw1_1_2__67_33__seed5,sweep,1,manet,densenet169,"[1.0, 1.0, 2.0]",30,67,33,5,False,val_loss,29,69,True,0.1953,0.8971,0.8477,0.7506,0.94,0.8169,0.7635,0.6333,0.8895,0.9107,0.8811,0.8315,0.9196,0.8859,0.8378,0.7214,0.964,12.3058,14.6022,15.4295,13.7749,7.713,[],[],/lustre/home/mazurm/deepaxon/analysis/models/sw/sw__manet__densenet169__cw1_1_2__67_33__seed5.pt,/lustre/home/mazurm/deepaxon/analysis/results/sw/sw__manet__densenet169__cw1_1_2__67_33__seed5/result.json
sw__manet__densenet169__cw1_1_2__80_20__seed1,sweep,1,manet,densenet169,"[1.0, 1.0, 2.0]",30,80,20,1,False,val_loss,31,71,True,0.1306,0.9197,0.7845,0.6949,0.9559,0.8546,0.7208,0.5928,0.9172,0.9266,0.7653,0.7611,0.9417,0.915,0.9151,0.7648,0.9729,13.4197,15.9816,16.1006,15.8625,8.296,[],[],/lustre/home/mazurm/deepaxon/analysis/models/sw/sw__manet__densenet169__cw1_1_2__80_20__seed1.pt,/lustre/home/mazurm/deepaxon/analysis/results/sw/sw__manet__densenet169__cw1_1_2__80_20__seed1/result.json
sw__manet__densenet169__cw1_1_2__80_20__seed2,sweep,1,manet,densenet169,"[1.0, 1.0, 2.0]",30,80,20,2,False,val_loss,15,55,True,0.174,0.8883,0.7843,0.6986,0.942,0.8024,0.6962,0.5929,0.892,0.8989,0.8182,0.7693,0.9368,0.8787,0.7696,0.6738,0.9493,16.8008,19.0494,20.6422,17.4566,12.3034,[],[],/lustre/home/mazurm/deepaxon/analysis/models/sw/sw__manet__densenet169__cw1_1_2__80_20__seed2.pt,/lustre/home/mazurm/deepaxon/analysis/results/sw/sw__manet__densenet169__cw1_1_2__80_20__seed2/result.json
sw__manet__densenet169__cw1_1_2__80_20__seed3,sweep,1,manet,densenet169,"[1.0, 1.0, 2.0]",30,80,20,3,False,val_loss,10,50,True,0.1826,0.8975,0.7529,0.6799,0.9374,0.8172,0.685,0.5881,0.8851,0.8953,0.7892,0.7117,0.9528,0.9,0.8377,0.7802,0.9252,14.7429,18.1297,18.628,17.6315,7.9692,[],[],/lustre/home/mazurm/deepaxon/analysis/models/sw/sw__manet__densenet169__cw1_1_2__80_20__seed3.pt,/lustre/home/mazurm/deepaxon/analysis/results/sw/sw__manet__densenet169__cw1_1_2__80_20__seed3/result.json
sw__manet__densenet169__cw1_1_2__80_20__seed4,sweep,1,manet,densenet169,"[1.0, 1.0, 2.0]",30,80,20,4,False,val_loss,53,93,True,0.167,0.907,0.8905,0.8134,0.9364,0.8325,0.8088,0.6947,0.8834,0.9071,0.8779,0.8458,0.9356,0.9074,0.9055,0.7896,0.9386,6.5852,7.4695,8.4977,6.4413,4.8168,[],[],/lustre/home/mazurm/deepaxon/analysis/models/sw/sw__manet__densenet169__cw1_1_2__80_20__seed4.pt,/lustre/home/mazurm/deepaxon/analysis/results/sw/sw__manet__densenet169__cw1_1_2__80_20__seed4/result.json
sw__manet__densenet169__cw1_1_2__80_20__seed5,sweep,1,manet,densenet169,"[1.0, 1.0, 2.0]",30,80,20,5,False,val_loss,14,54,True,0.2166,0.8908,0.8132,0.7136,0.9279,0.8067,0.7325,0.5998,0.8697,0.902,0.8572,0.8079,0.9136,0.8813,0.8239,0.6978,0.9472,17.7374,20.9073,21.929,19.8855,11.3977,[],[],/lustre/home/mazurm/deepaxon/analysis/models/sw/sw__manet__densenet169__cw1_1_2__80_20__seed5.pt,/lustre/home/mazurm/deepaxon/analysis/results/sw/sw__manet__densenet169__cw1_1_2__80_20__seed5/result.json
sw__manet__densenet169__cw1_1_2__93_7__seed1,sweep,1,manet,densenet169,"[1.0, 1.0, 2.0]",30,93,7,1,False,val_loss,18,58,True,0.1272,0.9209,0.8956,0.8269,0.9624,0.8555,0.8151,0.7141,0.9284,0.9179,0.8751,0.8239,0.9637,0.9241,0.9186,0.8337,0.9618,7.7337,8.8264,10.7775,6.8754,5.5482,[],[],/lustre/home/mazurm/deepaxon/analysis/models/sw/sw__manet__densenet169__cw1_1_2__93_7__seed1.pt,/lustre/home/mazurm/deepaxon/analysis/results/sw/sw__manet__densenet169__cw1_1_2__93_7__seed1/result.json
sw__manet__densenet169__cw1_1_2__93_7__seed2,sweep,1,manet,densenet169,"[1.0, 1.0, 2.0]",30,93,7,2,False,val_loss,27,67,True,0.2198,0.8816,0.7606,0.6339,0.9417,0.7928,0.6651,0.5263,0.8906,0.9002,0.8045,0.7823,0.9273,0.8663,0.7427,0.5901,0.9587,25.7287,30.826,32.2919,29.3602,15.534,[],[],/lustre/home/mazurm/deepaxon/analysis/models/sw/sw__manet__densenet169__cw1_1_2__93_7__seed2.pt,/lustre/home/mazurm/deepaxon/analysis/results/sw/sw__manet__densenet169__cw1_1_2__93_7__seed2/result.json
sw__manet__densenet169__cw1_1_2__93_7__seed3,sweep,1,manet,densenet169,"[1.0, 1.0, 2.0]",30,93,7,3,False,val_loss,6,46,True,0.2222,0.8686,0.7277,0.5889,0.9321,0.7732,0.6419,0.4919,0.8749,0.8873,0.8307,0.7519,0.9322,0.8523,0.7053,0.6037,0.9394,28.8997,35.2,34.5031,35.8969,16.2992,[],[],/lustre/home/mazurm/deepaxon/analysis/models/sw/sw__manet__densenet169__cw1_1_2__93_7__seed3.pt,/lustre/home/mazurm/deepaxon/analysis/results/sw/sw__manet__densenet169__cw1_1_2__93_7__seed3/result.json
sw__manet__densenet169__cw1_1_2__93_7__seed4,sweep,1,manet,densenet169,"[1.0, 1.0, 2.0]",30,93,7,4,False,val_loss,17,57,True,0.1454,0.912,0.8705,0.8005,0.9354,0.8405,0.7862,0.6822,0.8801,0.9153,0.8481,0.8376,0.9169,0.9096,0.9071,0.769,0.9559,8.2205,9.2207,10.0334,8.408,6.2201,[],[],/lustre/home/mazurm/deepaxon/analysis/models/sw/sw__manet__densenet169__cw1_1_2__93_7__seed4.pt,/lustre/home/mazurm/deepaxon/analysis/results/sw/sw__manet__densenet169__cw1_1_2__93_7__seed4/result.json
sw__manet__densenet169__cw1_1_2__93_7__seed5,sweep,1,manet,densenet169,"[1.0, 1.0, 2.0]",30,93,7,5,False,val_loss,6,46,True,0.2708,0.8812,0.7612,0.6384,0.9264,0.7919,0.6776,0.5322,0.8643,0.9088,0.8041,0.7889,0.8794,0.8639,0.7678,0.597,0.9803,22.9865,28.0147,28.9782,27.0511,12.9301,[],[],/lustre/home/mazurm/deepaxon/analysis/models/sw/sw__manet__densenet169__cw1_1_2__93_7__seed5.pt,/lustre/home/mazurm/deepaxon/analysis/results/sw/sw__manet__densenet169__cw1_1_2__93_7__seed5/result.json
sw__manet__densenet169__cw1_1_3__67_33__seed1,sweep,1,manet,densenet169,"[1.0, 1.0, 3.0]",30,67,33,1,False,val_loss,19,59,True,0.1574,0.9071,0.817,0.7406,0.9421,0.8333,0.7409,0.6281,0.8941,0.9111,0.796,0.7945,0.9269,0.9053,0.9097,0.7645,0.9598,10.8197,12.5502,13.3477,11.7527,7.3585,[],[],/lustre/home/mazurm/deepaxon/analysis/models/sw/sw__manet__densenet169__cw1_1_3__67_33__seed1.pt,/lustre/home/mazurm/deepaxon/analysis/results/sw/sw__manet__densenet169__cw1_1_3__67_33__seed1/result.json
