run_id,stage,wave,arch,encoder,class_weights,n_images,train_pct,val_pct,seed,augmentation,checkpoint_metric,best_epoch,epochs_completed,early_stopped,best_val_loss,dice_macro,dice_axon,dice_myelin,dice_bg,iou_macro,iou_axon,iou_myelin,iou_bg,precision_macro,precision_axon,precision_myelin,precision_bg,recall_macro,recall_axon,recall_myelin,recall_bg,hd95_macro,hd95_myelin_axon,hd95_axon,hd95_myelin,hd95_bg,train_stems,val_stems,model_path,result_path,collapse_pct_arch,collapse_pct_encoder,collapse_pct_combo
sw__unet__efficientnet-b3__cw1_3_1__67_33__seed1,sweep,1,unet,efficientnet-b3,"[1.0, 3.0, 1.0]",30,67,33,1,False,val_loss,1,41,True,0.9398,0.3914,0.1942,0.1461,0.7403,0.2852,0.1307,0.0934,0.6313,0.7985,0.8862,0.6864,0.6322,0.4075,0.1868,0.1535,0.9982,76.6695,94.7595,101.1112,88.4078,40.4895,[],[],/lustre/home/mazurm/deepaxon/analysis/models/sw/sw__unet__efficientnet-b3__cw1_3_1__67_33__seed1.pt,/lustre/home/mazurm/deepaxon/analysis/results/sw/sw__unet__efficientnet-b3__cw1_3_1__67_33__seed1/result.json,12.2,38.9,36.2
sw__unet__efficientnet-b3__cw1_3_1__67_33__seed2,sweep,1,unet,efficientnet-b3,"[1.0, 3.0, 1.0]",30,67,33,2,False,val_loss,1,41,True,0.9159,0.3795,0.1704,0.1464,0.7557,0.2789,0.1144,0.0914,0.6403,0.7944,0.9608,0.8542,0.6412,0.3992,0.1175,0.0982,0.9983,69.5094,75.4973,84.1064,66.8881,57.5337,[],[],/lustre/home/mazurm/deepaxon/analysis/models/sw/sw__unet__efficientnet-b3__cw1_3_1__67_33__seed2.pt,/lustre/home/mazurm/deepaxon/analysis/results/sw/sw__unet__efficientnet-b3__cw1_3_1__67_33__seed2/result.json,12.2,38.9,36.2
sw__unet__efficientnet-b3__cw1_3_1__67_33__seed3,sweep,1,unet,efficientnet-b3,"[1.0, 3.0, 1.0]",30,67,33,3,False,val_loss,4,44,True,0.9156,0.3965,0.1921,0.2039,0.7305,0.2858,0.1414,0.1432,0.6195,0.744,0.6051,0.7837,0.6218,0.4134,0.2021,0.2121,0.9944,63.004,75.1445,76.542,73.7469,38.7229,[],[],/lustre/home/mazurm/deepaxon/analysis/models/sw/sw__unet__efficientnet-b3__cw1_3_1__67_33__seed3.pt,/lustre/home/mazurm/deepaxon/analysis/results/sw/sw__unet__efficientnet-b3__cw1_3_1__67_33__seed3/result.json,12.2,38.9,36.2
sw__unet__efficientnet-b3__cw1_3_1__67_33__seed4,sweep,1,unet,efficientnet-b3,"[1.0, 3.0, 1.0]",30,67,33,4,False,val_loss,1,41,True,1.0339,0.3982,0.2678,0.2611,0.694,0.279,0.1821,0.1706,0.5761,0.7626,0.8844,0.7582,0.5783,0.4218,0.1869,0.193,0.9963,54.3491,66.4881,76.5565,56.4197,30.0712,[],[],/lustre/home/mazurm/deepaxon/analysis/models/sw/sw__unet__efficientnet-b3__cw1_3_1__67_33__seed4.pt,/lustre/home/mazurm/deepaxon/analysis/results/sw/sw__unet__efficientnet-b3__cw1_3_1__67_33__seed4/result.json,12.2,38.9,36.2
sw__unet__efficientnet-b3__cw1_3_1__67_33__seed5,sweep,1,unet,efficientnet-b3,"[1.0, 3.0, 1.0]",30,67,33,5,False,val_loss,1,41,True,1.0875,0.3427,0.1186,0.1112,0.7346,0.2523,0.0784,0.0731,0.6122,0.734,0.7623,0.7652,0.6131,0.3814,0.0845,0.0773,0.9975,95.2171,116.2395,116.6267,115.8524,53.1722,[],[],/lustre/home/mazurm/deepaxon/analysis/models/sw/sw__unet__efficientnet-b3__cw1_3_1__67_33__seed5.pt,/lustre/home/mazurm/deepaxon/analysis/results/sw/sw__unet__efficientnet-b3__cw1_3_1__67_33__seed5/result.json,12.2,38.9,36.2
sw__unet__efficientnet-b3__cw1_3_1__80_20__seed1,sweep,1,unet,efficientnet-b3,"[1.0, 3.0, 1.0]",30,80,20,1,False,val_loss,1,41,True,0.8928,0.463,0.2437,0.2237,0.7834,0.3406,0.1824,0.1606,0.6826,0.8288,0.8239,0.7844,0.6838,0.4472,0.2701,0.2523,0.9976,67.4024,80.261,85.1624,75.3595,41.6853,[],[],/lustre/home/mazurm/deepaxon/analysis/models/sw/sw__unet__efficientnet-b3__cw1_3_1__80_20__seed1.pt,/lustre/home/mazurm/deepaxon/analysis/results/sw/sw__unet__efficientnet-b3__cw1_3_1__80_20__seed1/result.json,12.2,38.9,36.2
sw__unet__efficientnet-b3__cw1_3_1__80_20__seed5,sweep,1,unet,efficientnet-b3,"[1.0, 3.0, 1.0]",30,80,20,5,False,val_loss,1,41,True,1.0883,0.4932,0.3596,0.2402,0.7514,0.3582,0.2451,0.1601,0.6354,0.7626,0.7581,0.8388,0.6416,0.4804,0.2868,0.1729,0.9908,59.2519,71.7194,72.0858,71.353,34.3169,[],[],/lustre/home/mazurm/deepaxon/analysis/models/sw/sw__unet__efficientnet-b3__cw1_3_1__80_20__seed5.pt,/lustre/home/mazurm/deepaxon/analysis/results/sw/sw__unet__efficientnet-b3__cw1_3_1__80_20__seed5/result.json,12.2,38.9,36.2
sw__unet__efficientnet-b3__cw1_3_1__93_7__seed2,sweep,1,unet,efficientnet-b3,"[1.0, 3.0, 1.0]",30,93,7,2,False,val_loss,1,41,True,0.9643,0.4704,0.1415,0.2423,0.7846,0.3464,0.086,0.1618,0.6663,0.8311,0.865,0.8123,0.6675,0.4544,0.0874,0.167,0.9955,72.2434,87.295,92.394,82.1959,42.1402,[],[],/lustre/home/mazurm/deepaxon/analysis/models/sw/sw__unet__efficientnet-b3__cw1_3_1__93_7__seed2.pt,/lustre/home/mazurm/deepaxon/analysis/results/sw/sw__unet__efficientnet-b3__cw1_3_1__93_7__seed2/result.json,12.2,38.9,36.2
sw__unet__efficientnet-b3__cw2_1_1__67_33__seed1,sweep,1,unet,efficientnet-b3,"[2.0, 1.0, 1.0]",30,67,33,1,False,val_loss,1,41,True,0.7051,0.4553,0.2932,0.1523,0.7542,0.3315,0.2184,0.1004,0.6482,0.8114,0.831,0.7856,0.6491,0.45,0.2896,0.1578,0.9984,71.3063,84.9215,85.9506,83.8924,44.0758,[],[],/lustre/home/mazurm/deepaxon/analysis/models/sw/sw__unet__efficientnet-b3__cw2_1_1__67_33__seed1.pt,/lustre/home/mazurm/deepaxon/analysis/results/sw/sw__unet__efficientnet-b3__cw2_1_1__67_33__seed1/result.json,12.2,38.9,36.2
sw__unet__efficientnet-b3__cw2_1_1__67_33__seed2,sweep,1,unet,efficientnet-b3,"[2.0, 1.0, 1.0]",30,67,33,2,False,val_loss,2,42,True,0.6846,0.3831,0.1387,0.1598,0.7579,0.2816,0.0929,0.1019,0.6425,0.7953,0.9765,0.8446,0.6431,0.4015,0.0954,0.111,0.9988,65.2551,69.7991,84.0713,55.527,56.167,[],[],/lustre/home/mazurm/deepaxon/analysis/models/sw/sw__unet__efficientnet-b3__cw2_1_1__67_33__seed2.pt,/lustre/home/mazurm/deepaxon/analysis/results/sw/sw__unet__efficientnet-b3__cw2_1_1__67_33__seed2/result.json,12.2,38.9,36.2
sw__unet__efficientnet-b3__cw2_1_1__67_33__seed4,sweep,1,unet,efficientnet-b3,"[2.0, 1.0, 1.0]",30,67,33,4,False,val_loss,1,41,True,0.7691,0.3789,0.2036,0.2521,0.6929,0.2671,0.138,0.1618,0.5736,0.7449,0.9534,0.7413,0.5753,0.411,0.1418,0.1864,0.9971,57.4734,69.6637,79.5776,59.7499,33.0928,[],[],/lustre/home/mazurm/deepaxon/analysis/models/sw/sw__unet__efficientnet-b3__cw2_1_1__67_33__seed4.pt,/lustre/home/mazurm/deepaxon/analysis/results/sw/sw__unet__efficientnet-b3__cw2_1_1__67_33__seed4/result.json,12.2,38.9,36.2
sw__unet__efficientnet-b3__cw2_1_1__67_33__seed5,sweep,1,unet,efficientnet-b3,"[2.0, 1.0, 1.0]",30,67,33,5,False,val_loss,2,42,True,0.8118,0.3655,0.1626,0.1107,0.738,0.2667,0.1099,0.0718,0.6155,0.7543,0.8309,0.8644,0.6164,0.3946,0.1175,0.0749,0.9978,81.1697,93.673,94.2797,93.0663,56.1632,[],[],/lustre/home/mazurm/deepaxon/analysis/models/sw/sw__unet__efficientnet-b3__cw2_1_1__67_33__seed5.pt,/lustre/home/mazurm/deepaxon/analysis/results/sw/sw__unet__efficientnet-b3__cw2_1_1__67_33__seed5/result.json,12.2,38.9,36.2
sw__unet__efficientnet-b3__cw2_1_1__80_20__seed5,sweep,1,unet,efficientnet-b3,"[2.0, 1.0, 1.0]",30,80,20,5,False,val_loss,1,41,True,0.8718,0.338,0.1731,0.1278,0.7227,0.2486,0.1235,0.0848,0.6071,0.7738,0.908,0.724,0.6076,0.3795,0.1284,0.0887,0.9991,90.2317,109.1248,111.3843,106.8653,52.4455,[],[],/lustre/home/mazurm/deepaxon/analysis/models/sw/sw__unet__efficientnet-b3__cw2_1_1__80_20__seed5.pt,/lustre/home/mazurm/deepaxon/analysis/results/sw/sw__unet__efficientnet-b3__cw2_1_1__80_20__seed5/result.json,12.2,38.9,36.2
sw__unet__efficientnet-b3__cw2_1_2__67_33__seed1,sweep,1,unet,efficientnet-b3,"[2.0, 1.0, 2.0]",30,67,33,1,False,val_loss,1,41,True,0.7787,0.3643,0.1819,0.1271,0.7358,0.2678,0.1312,0.0911,0.6263,0.8074,0.8563,0.8683,0.6266,0.3923,0.1772,0.1215,0.9993,85.0698,100.9481,105.0108,96.8853,53.3133,[],[],/lustre/home/mazurm/deepaxon/analysis/models/sw/sw__unet__efficientnet-b3__cw2_1_2__67_33__seed1.pt,/lustre/home/mazurm/deepaxon/analysis/results/sw/sw__unet__efficientnet-b3__cw2_1_2__67_33__seed1/result.json,12.2,38.9,36.2
sw__unet__efficientnet-b3__cw2_1_2__67_33__seed2,sweep,1,unet,efficientnet-b3,"[2.0, 1.0, 2.0]",30,67,33,2,False,val_loss,2,42,True,0.7386,0.4655,0.2413,0.2318,0.7756,0.3386,0.1783,0.1594,0.6668,0.8048,0.947,0.8239,0.6686,0.4527,0.1856,0.1787,0.9971,60.1309,65.8668,72.6611,59.0725,48.6591,[],[],/lustre/home/mazurm/deepaxon/analysis/models/sw/sw__unet__efficientnet-b3__cw2_1_2__67_33__seed2.pt,/lustre/home/mazurm/deepaxon/analysis/results/sw/sw__unet__efficientnet-b3__cw2_1_2__67_33__seed2/result.json,12.2,38.9,36.2
sw__unet__efficientnet-b3__cw2_1_2__67_33__seed3,sweep,1,unet,efficientnet-b3,"[2.0, 1.0, 2.0]",30,67,33,3,False,val_loss,3,43,True,0.8939,0.4256,0.2616,0.2186,0.7374,0.306,0.1974,0.1569,0.6261,0.7256,0.7235,0.8212,0.6287,0.4319,0.2236,0.2061,0.9916,55.0255,64.3997,62.2201,66.5792,36.277,[],[],/lustre/home/mazurm/deepaxon/analysis/models/sw/sw__unet__efficientnet-b3__cw2_1_2__67_33__seed3.pt,/lustre/home/mazurm/deepaxon/analysis/results/sw/sw__unet__efficientnet-b3__cw2_1_2__67_33__seed3/result.json,12.2,38.9,36.2
sw__unet__efficientnet-b3__cw2_1_2__67_33__seed4,sweep,1,unet,efficientnet-b3,"[2.0, 1.0, 2.0]",30,67,33,4,False,val_loss,1,41,True,0.9584,0.3537,0.1841,0.1888,0.6851,0.25,0.1229,0.1133,0.5628,0.7388,0.7638,0.7773,0.5636,0.396,0.1278,0.122,0.9978,69.1567,85.6106,100.5319,70.6893,36.2488,[],[],/lustre/home/mazurm/deepaxon/analysis/models/sw/sw__unet__efficientnet-b3__cw2_1_2__67_33__seed4.pt,/lustre/home/mazurm/deepaxon/analysis/results/sw/sw__unet__efficientnet-b3__cw2_1_2__67_33__seed4/result.json,12.2,38.9,36.2
sw__unet__efficientnet-b3__cw2_1_2__67_33__seed5,sweep,1,unet,efficientnet-b3,"[2.0, 1.0, 2.0]",30,67,33,5,False,val_loss,2,42,True,0.9776,0.4078,0.2354,0.1285,0.7457,0.2953,0.1575,0.0833,0.6242,0.7635,0.8248,0.8387,0.6255,0.4207,0.1681,0.087,0.9965,74.0879,88.6401,83.7271,93.5531,44.9837,[],[],/lustre/home/mazurm/deepaxon/analysis/models/sw/sw__unet__efficientnet-b3__cw2_1_2__67_33__seed5.pt,/lustre/home/mazurm/deepaxon/analysis/results/sw/sw__unet__efficientnet-b3__cw2_1_2__67_33__seed5/result.json,12.2,38.9,36.2
sw__unet__efficientnet-b3__cw2_1_2__80_20__seed5,sweep,1,unet,efficientnet-b3,"[2.0, 1.0, 2.0]",30,80,20,5,False,val_loss,1,41,True,0.8994,0.4068,0.2492,0.1757,0.7339,0.2933,0.1695,0.1148,0.6185,0.7847,0.8559,0.8657,0.62,0.4195,0.1857,0.1198,0.9976,67.277,80.0647,82.8453,77.2842,41.7015,[],[],/lustre/home/mazurm/deepaxon/analysis/models/sw/sw__unet__efficientnet-b3__cw2_1_2__80_20__seed5.pt,/lustre/home/mazurm/deepaxon/analysis/results/sw/sw__unet__efficientnet-b3__cw2_1_2__80_20__seed5/result.json,12.2,38.9,36.2
sw__unet__efficientnet-b3__cw2_2_1__67_33__seed1,sweep,1,unet,efficientnet-b3,"[2.0, 2.0, 1.0]",30,67,33,1,False,val_loss,1,41,True,0.7363,0.4453,0.2513,0.1524,0.7514,0.323,0.1842,0.0994,0.6438,0.8084,0.8526,0.7004,0.645,0.4417,0.2388,0.1637,0.9978,73.9437,89.6431,91.22,88.0662,42.5449,[],[],/lustre/home/mazurm/deepaxon/analysis/models/sw/sw__unet__efficientnet-b3__cw2_2_1__67_33__seed1.pt,/lustre/home/mazurm/deepaxon/analysis/results/sw/sw__unet__efficientnet-b3__cw2_2_1__67_33__seed1/result.json,12.2,38.9,36.2
sw__unet__efficientnet-b3__cw2_2_1__67_33__seed2,sweep,1,unet,efficientnet-b3,"[2.0, 2.0, 1.0]",30,67,33,2,False,val_loss,2,42,True,0.8098,0.3549,0.1009,0.1389,0.753,0.2639,0.064,0.0871,0.6365,0.7836,0.9914,0.8525,0.6372,0.3855,0.0646,0.0978,0.9986,65.4564,66.7231,77.1059,56.3404,62.9231,[],[],/lustre/home/mazurm/deepaxon/analysis/models/sw/sw__unet__efficientnet-b3__cw2_2_1__67_33__seed2.pt,/lustre/home/mazurm/deepaxon/analysis/results/sw/sw__unet__efficientnet-b3__cw2_2_1__67_33__seed2/result.json,12.2,38.9,36.2
sw__unet__efficientnet-b3__cw2_2_1__67_33__seed4,sweep,1,unet,efficientnet-b3,"[2.0, 2.0, 1.0]",30,67,33,4,False,val_loss,1,41,True,0.8496,0.3664,0.1941,0.2392,0.6877,0.2582,0.1301,0.1542,0.5682,0.7516,0.9024,0.7736,0.5702,0.4031,0.1343,0.1744,0.9964,65.197,80.3507,95.106,65.5955,34.8895,[],[],/lustre/home/mazurm/deepaxon/analysis/models/sw/sw__unet__efficientnet-b3__cw2_2_1__67_33__seed4.pt,/lustre/home/mazurm/deepaxon/analysis/results/sw/sw__unet__efficientnet-b3__cw2_2_1__67_33__seed4/result.json,12.2,38.9,36.2
sw__unet__efficientnet-b3__cw2_2_1__67_33__seed5,sweep,1,unet,efficientnet-b3,"[2.0, 2.0, 1.0]",30,67,33,5,False,val_loss,2,42,True,0.9865,0.364,0.1429,0.1167,0.7378,0.2656,0.097,0.0767,0.6151,0.7645,0.8668,0.8544,0.6158,0.3935,0.1016,0.0801,0.9982,82.9545,94.727,96.8523,92.6018,59.4095,[],[],/lustre/home/mazurm/deepaxon/analysis/models/sw/sw__unet__efficientnet-b3__cw2_2_1__67_33__seed5.pt,/lustre/home/mazurm/deepaxon/analysis/results/sw/sw__unet__efficientnet-b3__cw2_2_1__67_33__seed5/result.json,12.2,38.9,36.2
sw__unet__efficientnet-b3__cw2_2_1__80_20__seed5,sweep,1,unet,efficientnet-b3,"[2.0, 2.0, 1.0]",30,80,20,5,False,val_loss,1,41,True,0.8833,0.4939,0.3249,0.2754,0.7521,0.3568,0.2187,0.1858,0.6382,0.7975,0.8466,0.7999,0.6406,0.4764,0.2438,0.2004,0.9956,51.4859,61.907,65.2281,58.5859,30.6437,[],[],/lustre/home/mazurm/deepaxon/analysis/models/sw/sw__unet__efficientnet-b3__cw2_2_1__80_20__seed5.pt,/lustre/home/mazurm/deepaxon/analysis/results/sw/sw__unet__efficientnet-b3__cw2_2_1__80_20__seed5/result.json,12.2,38.9,36.2
sw__unet__efficientnet-b3__cw3_1_1__67_33__seed1,sweep,1,unet,efficientnet-b3,"[3.0, 1.0, 1.0]",30,67,33,1,False,val_loss,1,41,True,0.7121,0.3652,0.1923,0.1282,0.7362,0.2684,0.143,0.0927,0.6267,0.8053,0.9216,0.8099,0.6268,0.3928,0.179,0.1204,0.9996,85.5178,101.3326,93.4778,109.1874,53.8882,[],[],/lustre/home/mazurm/deepaxon/analysis/models/sw/sw__unet__efficientnet-b3__cw3_1_1__67_33__seed1.pt,/lustre/home/mazurm/deepaxon/analysis/results/sw/sw__unet__efficientnet-b3__cw3_1_1__67_33__seed1/result.json,12.2,38.9,36.2
sw__unet__efficientnet-b3__cw3_1_1__67_33__seed2,sweep,1,unet,efficientnet-b3,"[3.0, 1.0, 1.0]",30,67,33,2,False,val_loss,2,42,True,0.5915,0.4061,0.2028,0.1646,0.7621,0.2968,0.1464,0.1052,0.6495,0.7882,0.9801,0.7923,0.6505,0.4151,0.1503,0.1183,0.9984,64.4773,69.5955,79.7394,59.4516,54.2409,[],[],/lustre/home/mazurm/deepaxon/analysis/models/sw/sw__unet__efficientnet-b3__cw3_1_1__67_33__seed2.pt,/lustre/home/mazurm/deepaxon/analysis/results/sw/sw__unet__efficientnet-b3__cw3_1_1__67_33__seed2/result.json,12.2,38.9,36.2
sw__unet__efficientnet-b3__cw3_1_1__67_33__seed4,sweep,1,unet,efficientnet-b3,"[3.0, 1.0, 1.0]",30,67,33,4,False,val_loss,1,41,True,0.7112,0.365,0.2111,0.2161,0.6911,0.2578,0.1443,0.1382,0.5726,0.7264,0.9664,0.6863,0.574,0.4025,0.1475,0.1627,0.9977,66.2055,77.6054,72.0073,83.2035,43.4055,[],[],/lustre/home/mazurm/deepaxon/analysis/models/sw/sw__unet__efficientnet-b3__cw3_1_1__67_33__seed4.pt,/lustre/home/mazurm/deepaxon/analysis/results/sw/sw__unet__efficientnet-b3__cw3_1_1__67_33__seed4/result.json,12.2,38.9,36.2
sw__unet__efficientnet-b3__cw3_1_1__67_33__seed5,sweep,1,unet,efficientnet-b3,"[3.0, 1.0, 1.0]",30,67,33,5,False,val_loss,2,42,True,0.6445,0.3509,0.1175,0.1119,0.7352,0.2573,0.079,0.073,0.6118,0.7706,0.8976,0.8885,0.6123,0.386,0.082,0.0758,0.9987,77.182,85.2233,91.2228,79.2238,61.0996,[],[],/lustre/home/mazurm/deepaxon/analysis/models/sw/sw__unet__efficientnet-b3__cw3_1_1__67_33__seed5.pt,/lustre/home/mazurm/deepaxon/analysis/results/sw/sw__unet__efficientnet-b3__cw3_1_1__67_33__seed5/result.json,12.2,38.9,36.2
sw__unet__efficientnet-b3__cw3_1_1__80_20__seed5,sweep,1,unet,efficientnet-b3,"[3.0, 1.0, 1.0]",30,80,20,5,False,val_loss,2,42,True,0.7585,0.407,0.2611,0.1942,0.7342,0.2933,0.1808,0.1272,0.6201,0.786,0.9003,0.8214,0.6215,0.4194,0.1897,0.1347,0.9978,66.6816,79.0867,82.188,75.9853,41.8716,[],[],/lustre/home/mazurm/deepaxon/analysis/models/sw/sw__unet__efficientnet-b3__cw3_1_1__80_20__seed5.pt,/lustre/home/mazurm/deepaxon/analysis/results/sw/sw__unet__efficientnet-b3__cw3_1_1__80_20__seed5/result.json,12.2,38.9,36.2
sw__unet__efficientnet-b3__cw3_1_2__67_33__seed1,sweep,1,unet,efficientnet-b3,"[3.0, 1.0, 2.0]",30,67,33,1,False,val_loss,1,41,True,0.702,0.4807,0.3267,0.1674,0.7604,0.3514,0.2438,0.1083,0.6561,0.8072,0.7536,0.8022,0.6576,0.4687,0.3325,0.1744,0.9975,70.7929,85.1031,83.8734,86.3328,42.1727,[],[],/lustre/home/mazurm/deepaxon/analysis/models/sw/sw__unet__efficientnet-b3__cw3_1_2__67_33__seed1.pt,/lustre/home/mazurm/deepaxon/analysis/results/sw/sw__unet__efficientnet-b3__cw3_1_2__67_33__seed1/result.json,12.2,38.9,36.2
sw__unet__efficientnet-b3__cw3_1_2__67_33__seed2,sweep,1,unet,efficientnet-b3,"[3.0, 1.0, 2.0]",30,67,33,2,False,val_loss,2,42,True,0.6622,0.37,0.1785,0.119,0.7541,0.2731,0.1241,0.0732,0.6388,0.7975,0.9655,0.848,0.6392,0.3943,0.128,0.0777,0.9994,75.6785,83.1622,87.9308,78.3935,60.7112,[],[],/lustre/home/mazurm/deepaxon/analysis/models/sw/sw__unet__efficientnet-b3__cw3_1_2__67_33__seed2.pt,/lustre/home/mazurm/deepaxon/analysis/results/sw/sw__unet__efficientnet-b3__cw3_1_2__67_33__seed2/result.json,12.2,38.9,36.2
sw__unet__efficientnet-b3__cw3_1_2__67_33__seed3,sweep,1,unet,efficientnet-b3,"[3.0, 1.0, 2.0]",30,67,33,3,False,val_loss,5,45,True,0.8308,0.4701,0.2788,0.3076,0.748,0.339,0.2205,0.2242,0.6406,0.7803,0.7922,0.7999,0.6429,0.4612,0.2494,0.2725,0.9942,52.259,61.9107,77.6154,46.206,32.9555,[],[],/lustre/home/mazurm/deepaxon/analysis/models/sw/sw__unet__efficientnet-b3__cw3_1_2__67_33__seed3.pt,/lustre/home/mazurm/deepaxon/analysis/results/sw/sw__unet__efficientnet-b3__cw3_1_2__67_33__seed3/result.json,12.2,38.9,36.2
sw__unet__efficientnet-b3__cw3_1_2__67_33__seed4,sweep,1,unet,efficientnet-b3,"[3.0, 1.0, 2.0]",30,67,33,4,False,val_loss,1,41,True,0.7779,0.3397,0.1682,0.165,0.6832,0.2412,0.1104,0.1015,0.5607,0.738,0.9415,0.8036,0.5614,0.3882,0.1135,0.1118,0.9985,74.7037,86.8308,84.193,89.4686,50.4496,[],[],/lustre/home/mazurm/deepaxon/analysis/models/sw/sw__unet__efficientnet-b3__cw3_1_2__67_33__seed4.pt,/lustre/home/mazurm/deepaxon/analysis/results/sw/sw__unet__efficientnet-b3__cw3_1_2__67_33__seed4/result.json,12.2,38.9,36.2
sw__unet__efficientnet-b3__cw3_1_2__67_33__seed5,sweep,1,unet,efficientnet-b3,"[3.0, 1.0, 2.0]",30,67,33,5,False,val_loss,2,42,True,0.792,0.2988,0.0937,0.0502,0.7258,0.2259,0.0627,0.0336,0.6014,0.7614,0.898,0.9088,0.6016,0.3584,0.0654,0.034,0.9993,97.1253,110.4545,113.5462,107.3628,70.4669,[],[],/lustre/home/mazurm/deepaxon/analysis/models/sw/sw__unet__efficientnet-b3__cw3_1_2__67_33__seed5.pt,/lustre/home/mazurm/deepaxon/analysis/results/sw/sw__unet__efficientnet-b3__cw3_1_2__67_33__seed5/result.json,12.2,38.9,36.2
sw__unet__efficientnet-b3__cw3_1_2__80_20__seed5,sweep,1,unet,efficientnet-b3,"[3.0, 1.0, 2.0]",30,80,20,5,False,val_loss,1,41,True,0.9519,0.3442,0.1858,0.1225,0.7237,0.2525,0.132,0.0808,0.6081,0.7723,0.8898,0.8559,0.6087,0.3831,0.1401,0.083,0.9989,83.7692,97.865,103.278,92.452,55.5776,[],[],/lustre/home/mazurm/deepaxon/analysis/models/sw/sw__unet__efficientnet-b3__cw3_1_2__80_20__seed5.pt,/lustre/home/mazurm/deepaxon/analysis/results/sw/sw__unet__efficientnet-b3__cw3_1_2__80_20__seed5/result.json,12.2,38.9,36.2
sw__unet__efficientnet-b3__cw3_1_3__67_33__seed1,sweep,1,unet,efficientnet-b3,"[3.0, 1.0, 3.0]",30,67,33,1,False,val_loss,1,41,True,0.7643,0.3913,0.2099,0.1179,0.7405,0.2856,0.15,0.0775,0.6323,0.8059,0.8367,0.8601,0.633,0.4085,0.2214,0.1302,0.9987,74.3132,84.1194,87.9597,80.2792,54.7007,[],[],/lustre/home/mazurm/deepaxon/analysis/models/sw/sw__unet__efficientnet-b3__cw3_1_3__67_33__seed1.pt,/lustre/home/mazurm/deepaxon/analysis/results/sw/sw__unet__efficientnet-b3__cw3_1_3__67_33__seed1/result.json,12.2,38.9,36.2
sw__unet__efficientnet-b3__cw3_1_3__67_33__seed2,sweep,1,unet,efficientnet-b3,"[3.0, 1.0, 3.0]",30,67,33,2,False,val_loss,2,42,True,0.7059,0.3665,0.1741,0.1199,0.7531,0.2709,0.1195,0.0725,0.6374,0.8023,0.9684,0.8948,0.6377,0.3922,0.1234,0.0763,0.9995,65.5944,68.3404,75.6021,61.0787,60.1024,[],[],/lustre/home/mazurm/deepaxon/analysis/models/sw/sw__unet__efficientnet-b3__cw3_1_3__67_33__seed2.pt,/lustre/home/mazurm/deepaxon/analysis/results/sw/sw__unet__efficientnet-b3__cw3_1_3__67_33__seed2/result.json,12.2,38.9,36.2
sw__unet__efficientnet-b3__cw3_1_3__67_33__seed3,sweep,1,unet,efficientnet-b3,"[3.0, 1.0, 3.0]",30,67,33,3,False,val_loss,3,43,True,0.9221,0.4296,0.2342,0.2265,0.7388,0.3089,0.1734,0.1538,0.6284,0.7411,0.6614,0.7522,0.6305,0.4343,0.2284,0.219,0.994,53.704,63.2195,69.4977,56.9414,34.6728,[],[],/lustre/home/mazurm/deepaxon/analysis/models/sw/sw__unet__efficientnet-b3__cw3_1_3__67_33__seed3.pt,/lustre/home/mazurm/deepaxon/analysis/results/sw/sw__unet__efficientnet-b3__cw3_1_3__67_33__seed3/result.json,12.2,38.9,36.2
sw__unet__efficientnet-b3__cw3_1_3__67_33__seed4,sweep,1,unet,efficientnet-b3,"[3.0, 1.0, 3.0]",30,67,33,4,False,val_loss,1,41,True,0.859,0.3522,0.1958,0.172,0.6859,0.2493,0.1316,0.1027,0.5638,0.7058,0.653,0.7785,0.5646,0.3953,0.1374,0.1107,0.9984,64.1618,77.4236,82.0316,72.8155,37.6382,[],[],/lustre/home/mazurm/deepaxon/analysis/models/sw/sw__unet__efficientnet-b3__cw3_1_3__67_33__seed4.pt,/lustre/home/mazurm/deepaxon/analysis/results/sw/sw__unet__efficientnet-b3__cw3_1_3__67_33__seed4/result.json,12.2,38.9,36.2
sw__unet__efficientnet-b3__cw3_1_3__67_33__seed5,sweep,1,unet,efficientnet-b3,"[3.0, 1.0, 3.0]",30,67,33,5,False,val_loss,2,42,True,0.9537,0.331,0.1283,0.0716,0.7318,0.2451,0.0893,0.0481,0.6086,0.7733,0.8864,0.8997,0.609,0.3754,0.0949,0.0492,0.999,105.2697,124.6994,122.6022,126.7967,66.4101,[],[],/lustre/home/mazurm/deepaxon/analysis/models/sw/sw__unet__efficientnet-b3__cw3_1_3__67_33__seed5.pt,/lustre/home/mazurm/deepaxon/analysis/results/sw/sw__unet__efficientnet-b3__cw3_1_3__67_33__seed5/result.json,12.2,38.9,36.2
sw__unet__efficientnet-b3__cw3_2_1__67_33__seed1,sweep,1,unet,efficientnet-b3,"[3.0, 2.0, 1.0]",30,67,33,1,False,val_loss,1,41,True,0.7229,0.3609,0.1748,0.1089,0.7352,0.2657,0.1241,0.0727,0.6253,0.799,0.8878,0.7765,0.6257,0.3904,0.1718,0.1193,0.9994,83.6714,99.5496,99.3333,99.766,51.915,[],[],/lustre/home/mazurm/deepaxon/analysis/models/sw/sw__unet__efficientnet-b3__cw3_2_1__67_33__seed1.pt,/lustre/home/mazurm/deepaxon/analysis/results/sw/sw__unet__efficientnet-b3__cw3_2_1__67_33__seed1/result.json,12.2,38.9,36.2
